"code","iso","country","CDO.raw.1850","CDO.raw.1851","CDO.raw.1852","CDO.raw.1853","CDO.raw.1854","CDO.raw.1855","CDO.raw.1856","CDO.raw.1857","CDO.raw.1858","CDO.raw.1859","CDO.raw.1860","CDO.raw.1861","CDO.raw.1862","CDO.raw.1863","CDO.raw.1864","CDO.raw.1865","CDO.raw.1866","CDO.raw.1867","CDO.raw.1868","CDO.raw.1869","CDO.raw.1870","CDO.raw.1871","CDO.raw.1872","CDO.raw.1873","CDO.raw.1874","CDO.raw.1875","CDO.raw.1876","CDO.raw.1877","CDO.raw.1878","CDO.raw.1879","CDO.raw.1880","CDO.raw.1881","CDO.raw.1882","CDO.raw.1883","CDO.raw.1884","CDO.raw.1885","CDO.raw.1886","CDO.raw.1887","CDO.raw.1888","CDO.raw.1889","CDO.raw.1890","CDO.raw.1891","CDO.raw.1892","CDO.raw.1893","CDO.raw.1894","CDO.raw.1895","CDO.raw.1896","CDO.raw.1897","CDO.raw.1898","CDO.raw.1899","CDO.raw.1900","CDO.raw.1901","CDO.raw.1902","CDO.raw.1903","CDO.raw.1904","CDO.raw.1905","CDO.raw.1906","CDO.raw.1907","CDO.raw.1908","CDO.raw.1909","CDO.raw.1910","CDO.raw.1911","CDO.raw.1912","CDO.raw.1913","CDO.raw.1914","CDO.raw.1915","CDO.raw.1916","CDO.raw.1917","CDO.raw.1918","CDO.raw.1919","CDO.raw.1920","CDO.raw.1921","CDO.raw.1922","CDO.raw.1923","CDO.raw.1924","CDO.raw.1925","CDO.raw.1926","CDO.raw.1927","CDO.raw.1928","CDO.raw.1929","CDO.raw.1930","CDO.raw.1931","CDO.raw.1932","CDO.raw.1933","CDO.raw.1934","CDO.raw.1935","CDO.raw.1936","CDO.raw.1937","CDO.raw.1938","CDO.raw.1939","CDO.raw.1940","CDO.raw.1941","CDO.raw.1942","CDO.raw.1943","CDO.raw.1944","CDO.raw.1945","CDO.raw.1946","CDO.raw.1947","CDO.raw.1948","CDO.raw.1949","CDO.raw.1950","CDO.raw.1951","CDO.raw.1952","CDO.raw.1953","CDO.raw.1954","CDO.raw.1955","CDO.raw.1956","CDO.raw.1957","CDO.raw.1958","CDO.raw.1959","CDO.raw.1960","CDO.raw.1961","CDO.raw.1962","CDO.raw.1963","CDO.raw.1964","CDO.raw.1965","CDO.raw.1966","CDO.raw.1967","CDO.raw.1968","CDO.raw.1969","CDO.raw.1970","CDO.raw.1971","CDO.raw.1972","CDO.raw.1973","CDO.raw.1974","CDO.raw.1975","CDO.raw.1976","CDO.raw.1977","CDO.raw.1978","CDO.raw.1979","CDO.raw.1980","CDO.raw.1981","CDO.raw.1982","CDO.raw.1983","CDO.raw.1984","CDO.raw.1985","CDO.raw.1986","CDO.raw.1987","CDO.raw.1988","CDO.raw.1989","CDO.raw.1990","CDO.raw.1991","CDO.raw.1992","CDO.raw.1993","CDO.raw.1994","CDO.raw.1995","CDO.raw.1996","CDO.raw.1997","CDO.raw.1998","CDO.raw.1999","CDO.raw.2000","CDO.raw.2001","CDO.raw.2002","CDO.raw.2003","CDO.raw.2004","CDO.raw.2005","CDO.raw.2006","CDO.raw.2007","CDO.raw.2008","CDO.raw.2009","CDO.raw.2010","CDO.raw.2011","CDO.raw.2012","CDO.raw.2013","CDO.raw.2014","CDO.raw.2015","CDO.raw.2016","CDO.raw.2017","CDO.raw.2018","CDO.raw.2019","CDO.raw.2020","CDO.raw.2021","CDO.raw.2022"
90,"SLB","Solomon Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,3.664,3.664,3.664,10.992,10.992,10.992,10.992,10.992,10.992,14.656,14.656,14.656,18.32,25.648,25.648,32.976,36.64,36.64,40.304,47.632,54.96,65.952,65.952,58.624,62.288,80.608,62.288,109.92,102.592,135.568,120.912,142.896,142.896,150.224,153.888,161.216,157.552,161.216,146.56,157.552,161.216,172.208,183.2,190.528,197.856,205.184,216.176,216.176,223.504,234.496,245.488,256.48,274.8,282.128,289.456,300.448,307.776,318.768,329.76,344.416,348.08,373.728,329.76,293.12,289.456,285.792,289.456,293.12,289.456,302.037859823507,298.632707163611
706,"SOM","Somalia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.632,47.632,47.632,47.632,47.632,65.952,69.616,73.28,84.272,87.936,84.272,87.936,106.256,102.592,135.568,131.904,139.232,227.168,153.888,161.216,216.176,186.864,234.496,263.808,329.76,501.968,479.984,798.752,556.928,487.312,813.408,274.8,718.144,934.32,714.48,857.376,923.328,992.944,1003.65579512111,952.072395618012,782.197107283686,703.923047515915,666.08804552727,625.768472264751,618.424899002236,585.43332573972,575.248,534.944,505.632,487.312,476.32,498.304,556.928,560.592,560.592,564.256,564.256,608.224,600.896,597.232,611.888,611.888,608.224,630.208,630.208,630.208,637.536,637.536,637.536,637.536,597.232,650.636133786559,646.921149786598
710,"ZAF","South Africa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.984,36.64,47.632,47.632,80.608,131.904,296.784,296.784,479.984,1799.024,2432.896,3337.904,4257.568,4777.856,6049.264,5517.984,2330.304,3909.488,5825.76,7782.336,8767.952,10028.368,11464.656,12651.792,13007.2,14974.768,16978.976,16341.44,17349.04,18983.184,18400.608,18510.528,21811.792,23339.68,22222.16,23138.16,25666.32,25413.504,21786.144,26443.088,27776.784,28952.928,30429.52,29561.152,29623.44,30768.8159206299,28722.096,25567.392,23455.769079685,25331.6479319685,28870.5665390544,32156.7884548032,35251.9472617323,36816.1483867718,38699.2958072442,40157.2706481891,41517.0901026772,44327.1998072442,48423.2546481891,48764.1257908651,54567.0991823622,55868.0866255119,56043.453455118,55834.3082960629,57098.1505688191,60586.0702250272,61031.1168599623,65141.6791245652,70882.9001259844,70996.0681033071,73897.8079568787,82936.1823420473,87262.8017398425,89651.5221462169,96253.2771149605,94472.8702740156,97843.5129562165,102119.846285354,105669.994469236,109725.15097609,119546.01752441,128140.03800189,128234.885519067,133760.108831496,137953.753983196,143142.849161575,149618.18616189,168403.483787488,171553.581755272,173352.218458721,176544.277295464,185001.219810699,192905.036411663,199734.588205233,201875.879655764,218667.16583081,228197.787697121,257075.242066281,280433.321272906,291902.070169272,315592.991226603,323861.336347016,330497.104890655,328664.71146344,342654.685691752,340711.04292267,312930.225722234,326026.707745574,301325.411400435,320345.311523721,338697.561578129,361693.611383134,363732.331050839,385222.743429574,377262.459080722,374891.007132337,378306.871020972,371623.972940218,356523.118216705,404409.6572686,449306.966009546,416201.201600356,446770.02946559,465044.619020487,495170.840862774,480572.472075333,462999.671619607,465907.823553824,458954.230364747,458628.224484004,471865.99038722,446221.043203562,456972.860338672,439380.134132418,435237.186458229,465429.26410815,434828.631874143,425627.730642637,404053.994450052
410,"KOR","South Korea",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.771368421052633,0,0,0,8.29221052631578,10.4134736842105,12.3418947368421,15.4273684210526,17.9343157894737,25.648,32.0117894736842,26.6122105263158,0,26.2265263157895,31.0475789473684,40.304,43.3894736842106,44.3536842105262,53.0315789473684,55.7313684210527,88.9002105263156,95.4568421052633,98.928,113.969684210526,130.939789473684,123.418947368421,130.746947368421,154.080842105263,181.657263157895,241.584238043929,284.150731471198,333.496344836589,356.809901203437,477.477052631578,623.203516249173,801.644631578945,893.93045099047,986.906933642769,956.392465244307,1010.47272976831,3.63428409448819,487.282058973992,897.62032461598,1670.72456818898,2176.32685228347,2183.68466773975,2923.84228409449,3462.33142047244,4693.40556527364,5158.67427275592,6444.73827275592,7554.98970456694,8214.30169322833,9008.58688020092,11221.3759206299,12540.1182492316,14448.7061707087,17261.5883981102,21083.170661251,22195.1548406794,24978.3082166929,29982.232728189,35113.2372900868,37197.1420699214,42468.2206500786,53716.3513981027,58533.7358433103,60247.0619666231,72974.6349595514,75550.511011024,81665.7983069127,93104.5564949527,105459.699426743,113119.296109416,132874.243337611,134524.425778251,139589.729631793,140781.901024812,149133.610430585,160700.457654994,168757.668852726,176297.244606458,185358.380198951,210953.466341507,223510.385447571,250510.836847552,275688.225309486,299905.412977059,330173.95165461,355694.835393257,383665.453892911,420996.074684389,444967.618791805,378037.781124881,410518.805961111,439980.691702632,455630.632918464,476064.88008142,485212.7846482,491389.425511567,498688.299117078,503478.182691748,521708.714643188,532650.763797021,537819.830861224,594339.109833683,623442.836999811,627943.034087933,634580.702679861,629366.483609494,634177.278481186,637914.08359729,654537.268637612,670168.698524174,646102.263178969,597634.25134997,616074.987996207,600999.349003076
728,"SSD","South Sudan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.7684790089471,60.1092690984173,63.1605010323469,69.2629649002065,68.0424721266346,77.1961679284241,74.7551823812803,96.1138059187887,107.403364074329,113.810951135582,113.200704748796,115.336567102546,123.574893324157,139.746422573985,154.697459050241,201.991554026153,219.993822436339,265.1520550585,258.439344803854,348.14556366139,403.983108052305,414.662419821061,447.6157247075,451.58232622161,472.940949759119,352.722411562285,312.446150034412,316.717874741913,286.205555402615,297.189990364763,311.835903647626,302.987331039229,318.548613902271,325.261324156917,291.697772883689,338.991867859601,353.637781142464,278.882598761184,403.372861665519,312.751273227805,433.885181004819,406.424093599448,363.401723331039,250.506141775637,344.484085340675,356.078766689608,367.368324845147,449.751587061252,389.947441156228,422.900746042671,459.82065244322,529.083617343429,674.322257398488,753.34916448727,951.984363386096,912.013225051619,998.668211975225,1173.19867859601,1239.10528836889,1290.6711080523,1313.25022436339,1281.21228905712,1330.032,1443.616,1520.56,1912.608,1703.76,1454.608,1736.736,1780.704,1692.768,1844.13431784902,1833.60473129699
724,"ESP","Spain",494.64,509.296,534.944,652.192,549.6,553.264,754.784,850.048,1150.496,1630.48,1930.928,2004.208,2187.408,2432.896,2333.968,2304.656,2290,2557.472,2660.064,2638.08,3074.096,2938.528,3260.96,3136.384,3118.064,3290.272,3568.736,3781.248,3755.6,3971.776,4415.12,4931.744,5382.416,5902.704,5869.728,5759.808,6093.232,6140.864,6433.984,6822.368,7338.992,7939.888,8298.96,8119.424,8734.976,8603.072,9302.896,9544.72,9372.512,10625.6,11219.168,11805.408,12336.688,12175.472,12992.544,13571.456,13860.912,14095.408,14784.24,15165.296,14894.16,14729.28,15982.368,17418.656,17301.408,15311.856,17865.664,15850.464,16733.488,15927.408,14055.104,14846.528,14941.792,17213.472,18389.616,19052.8,18378.624,21445.392,21508.7676598425,23969.8464554331,23636.3641746875,22530.6670689764,21175.8191143307,18706.3722620472,20245.4305574803,22454.8522733858,8054.70040334086,5245.3027729134,13220.9690116535,15713.7460233071,21618.6282280315,21508.3813530708,23058.2236371653,23849.4396258268,25790.766366889,28267.3024327559,28086.8749555905,31171.814376063,32713.7640579528,35755.2118643892,33035.4223141638,33115.1387411343,37602.6484900789,38931.4906152294,39724.3497415959,40271.8413316534,42333.0686727558,50213.3520478742,55872.8056844095,52078.9313096065,48865.5735937007,53606.8561399319,59975.8498217323,58742.9034355905,64323.8084132282,71020.4504365354,77617.0144831497,86393.9764611024,97017.2355668365,96736.942901396,116766.48529489,128458.553867963,144716.260806974,154957.336065718,172665.693270157,181053.621295607,197745.947762045,194829.091075028,199513.876980503,202746.548437363,213911.906613534,206096.203354852,208598.534247942,203435.146830475,197667.20041962,199931.395294654,189112.664353455,189508.050423908,197457.89478044,224885.414387658,230500.246690394,240230.72671899,248631.804825248,240046.063131534,252300.018810294,266034.890560295,253497.865075108,265832.150846189,274604.895099545,298074.657691224,310071.242220982,311808.516112188,331949.764286745,336332.171366684,353010.950219382,368338.139308115,359653.424499912,367399.091269474,335887.270972956,296500.275907627,282937.099377701,283799.320838926,278060.409644906,251940.317560619,254179.717396492,270767.456111149,259629.381252714,273592.190781422,268600.525275099,250660.790115447,213625.431985474,230269.459356823,245613.83476153
144,"LKA","Sri Lanka",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1626.816,1545.94055685039,1938.01872129787,2066.22855685039,1784.04112503937,1663.15949404171,1417.61140913386,2319.10365952955,1948.92173831322,2055.11700339483,2256.66740913386,2333.64112503937,2560.77940913386,2531.52684094488,2271.38284094488,2656.04340913386,2659.73712503937,2945.08338645669,3238.08452283465,4315.06279559054,3593.07650015748,3193.46277291338,3537.87877291338,3684.29187541822,2929.3005563518,2892.98505700787,2798.76730872459,2911.03765404601,3435.544340597,3809.01572412158,3388.59912808161,4005.5696243502,4466.88872525418,4854.89792746522,3852.10133086482,3916.56579282366,3660.30147094065,4026.91714905768,3456.63788478311,3447.01100352779,3830.81969535275,4138.23564184736,5106.3359049759,4975.43064499327,5435.2051188894,5814.27743462496,6970.57883255553,7520.29330805029,7735.9262842704,8516.61700856801,10134.098790518,10326.3689022335,10948.0203772554,10953.0414652627,12147.3625790761,11935.2249874092,11792.5410381161,12151.9104397637,11987.2905893633,12944.6447279651,13050.9869081989,14886.1521369097,15798.1021517686,14510.5119152619,17420.0111399101,19687.3874295312,22986.9685786468,22872.9011962608,20096.8612972516,21232.1611307904,20624.6647102133,20118.6030294965,17327.0944952566
275,"PSE","State of Palestine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,861.04,883.024,916,934.32,967.296,945.312,1036.912,864.704,1461.936,1366.672,1659.792,1348.352,1154.16,1278.736,2194.736,2740.672,2264.352,2322.976,2051.84,2088.48,2033.52,2246.032,2201.69154563862,2437.29676906476,2836.63453484281,3005.73284488533,3233.55626682629,3268.288,2959.13521288217,3265.40248664621,3326.912,3427.69138529025,3496.8960398513
729,"SDN","Sudan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,503.831520991052,661.698730901585,695.287498967652,762.465035099794,749.029527873366,849.585651543109,822.718811822203,1057.86401589597,1182.04932419514,1252.54269768565,1245.78451893403,1269.40848300401,1360.03187507329,1538.00590085045,1702.68455874173,2223.33250321152,2421.44054808879,2918.4651694791,2844.52517419255,3831.96902593574,4446.68841003484,4564.13793438335,4926.98593469985,4970.51780113334,5205.34950622762,3882.21852000254,3438.345591005,3484.41386534694,3146.8200229946,3266.85039189958,3427.04075219197,3329.94963332689,3498.86491215843,3571.01871605165,3201.60862676849,3720.36638186998,3883.37735633884,3061.18307776623,4429.77464609136,3430.8034118001,4768.8851508029,4466.47980594812,3989.27202247704,2746.32980128179,3826.37758101639,3950.58715749981,4083.69319430261,5007.63709837135,4359.35365487292,4739.29939451316,5276.28245142777,5999.92750404064,7611.15669763612,8490.2509499324,10834.314716047,10527.7972090491,11511.4400920125,13524.7354042079,14137.631589539,14762.1699173731,15026.0017012367,14668.4313318656,15213.4217556262,17007.858681041,17535.6240613924,21189.5152703301,20037.7005455759,20493.0303466421,21754.6584634869,21772.5086967566,20527.4642249127,22185.1070339846,22013.347776953
740,"SUR","Suriname",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,212.512,234.496,267.472,311.44,337.088,311.44,340.752,373.728,318.768,366.4,432.352,428.688,494.64,531.28,604.56,795.088,1095.536,1333.696,1450.944,1520.56,1608.496,1714.54398866142,1743.8262727559,2106.5622727559,1600.98970456693,2018.74513637795,1996.52799333871,1897.52685544229,2391.86057450663,2292.76800842354,2369.41671387894,2028.32182605464,1870.56688771783,1372.05718011396,1552.03203075707,1595.85603543436,1756.92804011166,1756.78404478895,1873.88804946624,1851.76005414354,1737.36809717449,2023.1420721864,2030.45204719832,2037.76202221023,2042.25279666657,2060.55116668086,2082.51353669516,2104.47590670945,2104.45427672375,2122.75264673804,2192.34701675234,2362.83248278415,1560.11436408661,1537.76688653739,1555.78549312178,1588.52000799397,1738.55980200496,1756.38393860239,1931.56821509802,1990.70372371004,2370.05617631357,2755.04838372049,2492.08011704716,3147.38841663914,3200.65971335545,2713.35371797,2920.76634683625,2426.40552025438,2089.31752025438,2635.79651513532,2917.94448751937,3682.58465374925,3586.51987449929
752,"SWE","Sweden",201.52,216.176,216.176,227.168,337.088,315.104,476.32,611.888,512.96,754.784,751.12,967.296,985.616,985.616,1036.912,1080.88,1113.856,1036.912,1223.776,1088.208,1341.024,1432.624,1711.088,1736.736,1872.304,2275.344,2429.232,2572.128,2180.08,2213.056,2828.608,2751.664,3147.376,3216.992,3550.416,3828.88,3751.936,3803.232,4246.576,4957.392,4946.4,5279.824,5250.512,5279.824,5891.712,5954,6155.52,6855.344,7298.688,9134.352,9170.992,8522.464,8925.504,9804.864,10325.152,10163.936,11292.448,12772.704,13755.4275655091,12669.8819220801,13117.3275640264,12792.750638618,14187.7048630813,15953.2675413427,14985.188838692,15101.6598293099,15931.9121047717,6903.62923565977,8115.35672417976,7797.20737275143,10542.0649551105,6133.38482278618,10126.5999177398,12294.1733798627,14642.4773955555,13119.5725833853,12769.3621095489,17874.8252108595,16244.8939850722,19369.773306924,18932.3543385752,18944.2820357045,18736.9176764244,19517.2620953379,21732.5004434646,22864.0226935433,25047.5586822047,28942.0638072441,26134.9643527559,29299.8877392126,18474.7289889764,15041.7696370327,13022.1918185827,15835.7286618176,12442.3289096063,4549.44492782532,17376.1025348032,25092.129943937,30800.9093870866,26831.9356258268,28655.5982915214,33436.7606941732,34520.9778192126,32548.7949102362,34493.9331716535,39095.5596145749,43375.3503080316,38843.1606034646,42070.9059938515,42388.3970922833,49170.5205240946,48799.5065385127,51272.5867514959,55313.0566747614,60368.0700585826,62562.2126329935,72517.3599393102,68929.7385700789,77606.0311382677,86381.1328428347,92287.0253883466,84508.8657393561,84703.2253497678,87289.5246659905,79822.8374269124,80760.1178434872,88240.8561202046,85740.3936033638,79476.4882554445,84868.5789849015,71713.6853675205,69388.5038339616,62256.7446764975,58268.3152245027,57308.0882372308,62364.0081702902,62009.7792330689,59694.7085879579,57425.1221709628,55520.7745509059,57509.898554169,57739.6347130259,57567.2430185878,57560.8642914557,60014.5460137066,59506.1704189594,63381.0581626665,58383.135056894,58801.8346327935,55981.609578095,54930.0661496576,55837.5794908189,56685.4108207336,57292.2106996216,56516.9210757364,53875.334514747,53738.0766298614,52994.1418316188,50866.8807189692,47238.9070354348,53120.3736237066,49210.9769219359,46712.0797573873,45202.0841484287,43473.3652320176,43418.7436702342,43414.1117159043,42456.5882508714,42036.5839617124,41006.0399821558,36686.4862798547,38524.7863528057,38050.5452993173
756,"CHE","Switzerland",NA,NA,NA,NA,NA,NA,NA,NA,146.56,205.184,304.112,425.024,468.992,468.992,571.584,696.16,688.832,674.176,769.44,743.792,897.68,1110.192,1275.072,1238.432,1168.816,1278.736,1494.912,1417.968,1355.68,1447.28,1670.784,1564.528,1729.408,1912.608,1963.904,2044.512,2084.816,2257.024,2304.656,2542.816,2876.24,3521.104,3469.808,2876.24,3583.392,3847.2,4209.936,4440.768,4748.544,5122.272,5675.536,5184.56,5235.856,5671.872,5961.328,6239.792,6895.648,7998.512,8005.84,8068.128,7789.664,8610.4,8760.624,9251.6,8427.2,8925.504,8482.16,6107.888,5745.152,4605.648,7232.736,4466.416,6151.856,7665.088,7232.736,7536.848,7456.24,8595.744,8963.25243212599,10263.7347048819,9556.19517893773,10094.5369549606,10222.9849662992,9566.704,9555.712,9475.104,9920.06160251969,10464.384,10458.105000315,11860.368,8311.00100031497,6625.2951496752,5838.63416350901,6172.35332242318,4450.0364774803,1621.48790929134,5764.34270488191,9445.59293228347,10211.1014891338,8529.50378456694,10232.8461978947,12298.3912684192,11224.5752318741,10333.419080315,12593.1583050097,13614.1938192126,17060.9480466142,17694.3148762205,16284.982376063,16601.7296944882,19498.5273310236,20360.9432062992,24123.3660359055,29070.3603540157,28129.375047559,30328.9359374541,31489.2614413066,32519.4394647081,35981.327047559,38046.9630509491,40244.3194663398,41888.0115766115,42915.9349234481,46202.67576361,41427.0685834131,39051.35535213,40437.3687626511,41038.0757319802,42170.2609158032,39864.9637029912,40490.6049501994,38812.3901671416,36585.736505788,40022.8113737164,39128.7199765363,39780.897500321,42246.573927935,40205.2446297176,40662.4248549471,39419.0764511757,44161.0006349339,46136.9136936968,46018.5563862579,43605.8197997419,42666.3005211945,43407.7924550129,44099.0816938851,43035.1502021925,44613.702544595,44436.9743016603,43614.1873189146,45080.9227855882,43460.9322620265,44646.0838046829,45231.4087797294,45778.2903165447,45367.7015343794,43362.8956706922,44705.7799299803,43529.7102616722,45043.3327651705,40981.0701613777,42248.6522615958,43182.480652498,39228.5903696993,38725.5925879034,39178.638641374,38172.0932793286,36867.2501006121,36726.9186596107,34235.2250142569,35787.3402597987,35380.1647221682
760,"SYR","Syria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.63428409448819,10.9028522834646,14.5371363779528,10.9028522834646,14.5371363779528,29.0742727559055,61.7828296062993,61.7828296062993,58.1485455118109,21.8057045669292,21.8057045669292,54.5142614173228,36.3428409448819,18.171420472441,18.171420472441,21.8057045669292,25.4399886614173,25.4399886614173,29.0742727559055,413.762168965129,380.788556850395,475.695965984252,512.068522834646,577.895223920957,1644.06622740157,2002.90050015748,1980.94621606299,2167.51305700787,2225.89634348662,3218.69475023622,3060.93473889764,3199.87239860842,3606.2764207874,4361.26843212599,3672.25813669293,4910.92786393701,4603.21129574803,5953.94951181102,7232.62608,6649.9290715936,8874.18722771653,7756.27899790329,7885.17625736991,9654.41121637796,11171.1883527559,13737.1456124796,14632.3556374398,15181.3943666915,22484.5986434746,20726.6879331974,26534.6161564702,24364.4433248247,27774.5013936505,32849.0087223029,29389.3769448136,31073.2477758312,35942.8671912849,36679.1167086834,34271.2807183048,37045.3350286788,42200.8150984813,42561.7424350429,45221.6332040193,45650.0972580445,46082.5296053249,47127.7082579979,49256.7152639189,53158.4202033618,55150.6795704383,54171.0790389616,50951.0351847024,40349.6210090409,54977.9251449594,51286.6292297165,50751.0406646611,53663.736843778,66660.3433855362,67755.629066163,62968.3756033585,61721.9499622977,58835.575658248,45850.2064567255,34042.9130163619,30943.0499045084,28603.2706118082,26936.2996500568,28443.6637812857,32424.6304214257,28677.1042307692,26312.742029733,27217.0211278797,27635.2561581553
