"code","iso","country","VOA.raw.1960","VOA.raw.1961","VOA.raw.1962","VOA.raw.1963","VOA.raw.1964","VOA.raw.1965","VOA.raw.1966","VOA.raw.1967","VOA.raw.1968","VOA.raw.1969","VOA.raw.1970","VOA.raw.1971","VOA.raw.1972","VOA.raw.1973","VOA.raw.1974","VOA.raw.1975","VOA.raw.1976","VOA.raw.1977","VOA.raw.1978","VOA.raw.1979","VOA.raw.1980","VOA.raw.1981","VOA.raw.1982","VOA.raw.1983","VOA.raw.1984","VOA.raw.1985","VOA.raw.1986","VOA.raw.1987","VOA.raw.1988","VOA.raw.1989","VOA.raw.1990","VOA.raw.1991","VOA.raw.1992","VOA.raw.1993","VOA.raw.1994","VOA.raw.1995","VOA.raw.1996","VOA.raw.1997","VOA.raw.1998","VOA.raw.1999","VOA.raw.2000","VOA.raw.2001","VOA.raw.2002","VOA.raw.2003","VOA.raw.2004","VOA.raw.2005","VOA.raw.2006","VOA.raw.2007","VOA.raw.2008","VOA.raw.2009","VOA.raw.2010","VOA.raw.2011","VOA.raw.2012","VOA.raw.2013","VOA.raw.2014","VOA.raw.2015","VOA.raw.2016","VOA.raw.2017","VOA.raw.2018","VOA.raw.2019","VOA.raw.2020","VOA.raw.2021","VOA.raw.2022","VOA.raw.2023"
296,"KIR","Kiribati",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.15089750289917,-9999,1.1751469373703,-9999,1.14229452610016,-9999,1.09009432792664,0.973531663417816,0.411308944225311,0.0249491948634386,0.701956987380981,0.642090916633606,0.748063683509827,0.634891211986542,0.635396778583527,0.837064266204834,0.774608671665192,0.805797934532166,0.939728677272797,0.978945374488831,1.00491058826447,1.04776668548584,1.12343680858612,1.07407796382904,1.11572349071503,1.12388205528259,1.09391689300537,-9999
689,"XKX","Kosovo",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.69988143444061,-9999,-1.26876902580261,-9999,-0.738669097423553,-9999,-0.390101492404938,-0.321591943502426,-0.361318320035934,-0.372446328401566,-0.505195736885071,-0.31247279047966,-0.313796252012253,-0.116848014295101,-0.180995032191277,-0.236089617013931,-0.223774790763855,-0.250444710254669,-0.201299339532852,-0.150820329785347,-0.148735702037811,-0.115477047860622,-0.137490570545197,-0.116008624434471,-0.159918710589409,-0.0837725549936295,-0.0578916594386101,-9999
414,"KWT","Kuwait",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.243808045983315,-9999,-0.29908287525177,-9999,-0.297324925661087,-9999,-0.361814767122269,-0.39665812253952,-0.303084462881088,-0.483525156974792,-0.581767320632935,-0.545192837715149,-0.54338139295578,-0.48464497923851,-0.524435043334961,-0.558573603630066,-0.642977952957153,-0.65760612487793,-0.657450437545776,-0.663655161857605,-0.628870189189911,-0.607019066810608,-0.604680120944977,-0.655357837677002,-0.678563237190247,-0.704744577407837,-0.685681581497192,-9999
417,"KGZ","Kyrgyzstan",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.787026464939117,-9999,-0.808966398239136,-9999,-1.09425985813141,-9999,-1.01542329788208,-1.02784180641174,-1.01614332199097,-0.88755065202713,-0.759082138538361,-0.962735652923584,-1.09176480770111,-1.01985239982605,-0.934311151504517,-0.68298727273941,-0.611097157001495,-0.538261115550995,-0.462486237287521,-0.4041508436203,-0.418641120195389,-0.428073555231094,-0.354460328817368,-0.45359680056572,-0.577681243419647,-0.590770304203033,-0.723176777362823,-9999
418,"LAO","Laos",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.13253033161163,-9999,-1.30651867389679,-9999,-1.3412059545517,-9999,-1.7388927936554,-1.77545630931854,-1.55103635787964,-1.65545511245728,-1.73277974128723,-1.71849822998047,-1.70953750610352,-1.69936954975128,-1.67684030532837,-1.67850601673126,-1.64357113838196,-1.64945232868195,-1.73322033882141,-1.75351190567017,-1.75913119316101,-1.75141417980194,-1.75023281574249,-1.81557559967041,-1.79262125492096,-1.6781542301178,-1.65662670135498,-9999
428,"LVA","Latvia",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.72334748506546,-9999,0.82843679189682,-9999,0.742288053035736,-9999,0.837780058383942,0.767004191875458,0.700535595417023,0.781813085079193,0.846699059009552,0.828915297985077,0.780786275863647,0.849935352802277,0.79424387216568,0.736775279045105,0.775515556335449,0.770423412322998,0.849458038806915,0.846551239490509,0.842557549476624,0.7974573969841,0.792103886604309,0.855667293071747,0.869215667247772,0.896955788135529,0.933728396892548,-9999
422,"LBN","Lebanon",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.328649967908859,-9999,-0.399467557668686,-9999,-0.314059346914291,-9999,-0.662610352039337,-0.491062015295029,-0.413962543010712,-0.281063884496689,-0.387200713157654,-0.467368990182877,-0.422118216753006,-0.355243325233459,-0.331291496753693,-0.390134036540985,-0.385833382606506,-0.404981285333633,-0.420295923948288,-0.462539732456207,-0.519660770893097,-0.57611882686615,-0.513791620731354,-0.515705645084381,-0.55521160364151,-0.627343535423279,-0.630593657493591,-9999
426,"LSO","Lesotho",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.48002901673317,-9999,-0.434724658727646,-9999,-0.370127260684967,-9999,0.0386155806481838,-0.000992403482086957,-0.152925461530685,-0.209769800305367,0.181888371706009,0.0134804463014007,-0.066223256289959,-0.0834323316812515,-0.101529344916344,-0.0892456248402596,0.0723328962922096,0.120267108082771,0.162016585469246,0.11473236978054,-0.0129027962684631,-0.00893578492105007,0.00887552369385958,-0.0116495657712221,-0.00560475699603558,-0.0135455802083015,0.0513854324817657,-9999
430,"LBR","Liberia",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.43498563766479,-9999,-0.892448484897614,-9999,-1.03144466876984,-9999,-1.26985847949982,-1.44594633579254,-1.29151952266693,-0.417990475893021,-0.167643144726753,-0.142709940671921,-0.184938192367554,-0.163391470909119,-0.211385726928711,-0.256350547075272,-0.306616246700287,-0.387322694063187,-0.276458382606506,-0.230453833937645,-0.106433168053627,0.0427234321832657,-0.0270221866667271,-0.0745187401771545,-0.0721718743443489,-0.0175244212150574,-0.0189059153199196,-9999
434,"LBY","Libya",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.49730587005615,-9999,-1.67915642261505,-9999,-1.68866276741028,-9999,-1.82406485080719,-1.7566545009613,-1.79518795013428,-1.85839438438416,-1.98288238048553,-1.95115220546722,-1.94149112701416,-1.91027736663818,-1.94041454792023,-1.59441232681274,-0.900741994380951,-0.97160005569458,-1.11204063892365,-1.33993685245514,-1.42839288711548,-1.44198477268219,-1.53367853164673,-1.47660195827484,-1.35957860946655,-1.46046459674835,-1.38782489299774,-9999
438,"LIE","Liechtenstein",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.56321668624878,-9999,1.52875912189484,-9999,1.53565549850464,-9999,1.34559643268585,1.39797866344452,1.45221567153931,1.53229212760925,1.24485528469086,1.29765582084656,1.3171306848526,1.54556608200073,1.58691143989563,1.56395924091339,1.50602972507477,1.48697376251221,1.39577543735504,1.3876895904541,1.25035130977631,1.27913475036621,1.29667818546295,1.22793257236481,1.25917327404022,1.32937872409821,1.37199735641479,-9999
440,"LTU","Lithuania",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.977103769779205,-9999,0.936354219913483,-9999,0.855439901351929,-9999,0.904892265796661,0.920530557632446,0.88249409198761,0.902132928371429,0.861287593841553,0.886551916599274,0.849656224250793,0.902184903621674,0.915654838085175,0.860525906085968,0.92950963973999,0.94001966714859,0.961615204811096,0.973927557468414,1.00003492832184,0.986520111560822,0.901689648628235,0.994766891002655,1.00444412231445,1.03086280822754,1.06380426883698,-9999
442,"LUX","Luxembourg",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.54998731613159,-9999,1.52492868900299,-9999,1.51018667221069,-9999,1.40829694271088,1.53309559822083,1.66827726364136,1.58191788196564,1.54720115661621,1.53769946098328,1.54557907581329,1.55508053302765,1.57483577728271,1.60453939437866,1.64990067481995,1.63109636306763,1.55471169948578,1.546830534935,1.5002669095993,1.52188515663147,1.54260861873627,1.49149036407471,1.49723064899445,1.49592709541321,1.53623878955841,-9999
446,"MAC","Macao",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.299853712320328,-9999,0.298557758331299,-9999,0.287548869848251,-9999,0.453831791877747,0.726204633712769,0.129654556512833,0.404883742332459,0.314057976007462,0.0624813102185726,0.0831067636609077,0.592065155506134,0.628308355808258,0.606116414070129,-0.24322135746479,-0.267653346061707,-0.330540835857391,-0.0673485621809959,-0.0613188408315182,-0.0545359142124653,-0.0683546885848045,-0.325315743684769,-0.29005491733551,-0.534086644649506,-0.531910479068756,-9999
450,"MDG","Madagascar",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.117616765201092,-9999,0.152408421039581,-9999,0.110470913350582,-9999,-0.153443366289139,0.0445495285093784,0.00536269648000598,-0.123797461390495,-0.110259488224983,-0.139065206050873,-0.326152890920639,-0.83152848482132,-0.845434308052063,-0.879346013069153,-0.883270680904388,-0.763357222080231,-0.500149726867676,-0.380756258964539,-0.316467642784119,-0.345090419054031,-0.321327120065689,-0.234669491648674,-0.261799514293671,-0.273578017950058,-0.28731495141983,-9999
454,"MWI","Malawi",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.088463768362999,-9999,0.0645511597394943,-9999,-0.133616417646408,-9999,-0.58310067653656,-0.428266704082489,-0.542294263839722,-0.52810263633728,-0.252313852310181,-0.261939287185669,-0.246654763817787,-0.148771479725838,-0.190968170762062,-0.245419502258301,-0.206084370613098,-0.17875400185585,-0.0642066895961761,-0.0041323727928102,-0.0300785973668098,-0.0306920241564512,-0.0756177753210068,-0.110343344509602,0.00411719735711813,0.0745439603924751,0.0689592435956001,-9999
458,"MYS","Malaysia",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.181069865822792,-9999,-0.421954840421677,-9999,-0.42108216881752,-9999,-0.492929816246033,-0.457673877477646,-0.235716462135315,-0.146773517131805,-0.54314786195755,-0.523537278175354,-0.563192903995514,-0.503894746303558,-0.49994820356369,-0.474874913692474,-0.346539199352264,-0.33967924118042,-0.360291033983231,-0.391466587781906,-0.416951030492783,-0.398867100477219,-0.100061126053333,-0.0478364825248718,-0.155352875590324,-0.165285885334015,-0.00209344946779311,-9999
462,"MDV","Maldives",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.660230457782745,-9999,-0.674291372299194,-9999,-0.758386790752411,-9999,-0.83959025144577,-0.999485611915588,-1.19482707977295,-0.979869902133942,-1.0059722661972,-0.927418410778046,-0.301234483718872,-0.0484580174088478,-0.0626933947205544,-0.156640365719795,-0.468655318021774,-0.459633737802505,-0.3722043633461,-0.517903208732605,-0.732977569103241,-0.741155207157135,-0.675655543804169,-0.463619083166122,-0.323318839073181,-0.229317337274551,-0.24384805560112,-9999
466,"MLI","Mali",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0121427616104484,-9999,-0.0676826238632202,-9999,-0.0457374341785908,-9999,0.280810177326202,0.336165219545364,0.248863771557808,0.247933819890022,0.297409027814865,0.22539059817791,0.202510952949524,0.0696147605776787,0.158107548952103,0.167899787425995,-0.495530128479004,-0.2845079600811,-0.161109298467636,-0.197715267539024,-0.182319134473801,-0.211932972073555,-0.327701359987259,-0.442345589399338,-0.735177457332611,-0.777718245983124,-0.902199983596802,-9999
470,"MLT","Malta",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.16631174087524,-9999,1.13685023784637,-9999,1.19157075881958,-9999,1.16790759563446,1.34463798999786,1.37272918224335,1.23385429382324,1.20378243923187,1.2426346540451,1.24973607063293,1.15272116661072,1.16721260547638,1.1433470249176,1.16538798809052,1.15657246112823,1.18429243564606,1.2028272151947,1.19637012481689,1.17113673686981,1.100830078125,1.08001840114594,1.11863851547241,1.07145929336548,1.07677125930786,-9999
584,"MHL","Marshall Islands",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.22604835033417,-9999,1.24346601963043,-9999,1.25590968132019,-9999,1.22839558124542,1.21656310558319,1.19513034820557,1.18626391887665,1.16447603702545,1.15891206264496,1.18814706802368,1.13205051422119,1.11228764057159,1.12966418266296,1.10328590869904,1.18698859214783,1.15485370159149,1.17884492874146,1.19146013259888,1.18986344337463,1.12343680858612,1.08523750305176,1.13049566745758,1.09660077095032,1.1020542383194,-9999
478,"MRT","Mauritania",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.567770183086395,-9999,-0.711399912834167,-9999,-0.789923965930939,-9999,-0.793843626976013,-0.764577209949493,-1.13142073154449,-0.912761688232422,-0.851902544498444,-0.666273534297943,-0.94266402721405,-0.924538612365723,-0.909265220165253,-0.9275963306427,-0.910916328430176,-0.959419846534729,-0.895695507526398,-0.888245820999146,-0.774358868598938,-0.801386773586273,-0.86835104227066,-0.800371825695038,-0.825767576694489,-0.766241490840912,-0.727800726890564,-9999
480,"MUS","Mauritius",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.85291451215744,-9999,1.00717222690582,-9999,0.982517600059509,-9999,0.788582921028137,0.851995170116425,0.840148866176605,0.832839369773865,0.909173727035522,0.886209964752197,0.863871872425079,0.822893023490906,0.789677262306213,0.795731782913208,0.880852997303009,0.928681612014771,0.939650774002075,0.826210618019104,0.818056881427765,0.788672626018524,0.738156199455261,0.75529283285141,0.704483211040497,0.659452974796295,0.601032435894012,-9999
484,"MEX","Mexico",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.0423130206763744,-9999,0.0627863109111786,-9999,0.258450001478195,-9999,0.346043467521667,0.346937119960785,0.319827616214752,0.198065519332886,0.150474414229393,0.121899016201496,0.134927570819855,0.200032845139503,0.178501576185226,0.12169187515974,0.112745344638824,0.108392298221588,0.000331484014168382,-0.0753471404314041,-0.067501425743103,-0.0878469422459602,-0.00858165230602026,0.0088830990716815,-0.026169067248702,-0.0762767419219017,-0.121708184480667,-9999
583,"FSM","Micronesia",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.11332213878632,-9999,0.98031097650528,-9999,1.00703871250153,-9999,1.02382504940033,1.03586626052856,0.786521434783936,0.949673891067505,1.06540775299072,1.05853140354156,1.08604216575623,1.07438993453979,1.05089402198792,0.99717915058136,0.977706372737885,0.996572315692902,1.11096739768982,1.13475322723389,1.1475967168808,1.14614140987396,1.12343680858612,1.14696323871613,1.12976503372192,1.11345756053925,1.13089883327484,-9999
498,"MDA","Moldova",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0183696802705526,-9999,0.0898001343011856,-9999,-0.143778055906296,-9999,-0.532346844673157,-0.491123884916306,-0.585409641265869,-0.547894060611725,-0.267036706209183,-0.292217820882797,-0.307182461023331,-0.296487033367157,-0.0552531853318214,0.0495045222342014,-0.03442607447505,-0.0713248178362846,0.011560813523829,0.0286054089665413,-0.00907354429364204,-0.0166762806475163,-0.109600901603699,-0.100616596639156,-0.0452786572277546,0.0425535067915916,0.0947811678051949,-9999
492,"MCO","Monaco",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.09829199314117,-9999,1.11441886425018,-9999,1.11794853210449,-9999,1.09297561645508,0.95275342464447,0.928724050521851,0.924126982688904,0.929085612297058,0.934261023998261,0.971235871315002,0.954712569713593,1.02448236942291,0.802048742771149,0.796869933605194,0.819821715354919,0.993937194347382,1.0171754360199,0.836897432804108,0.836443364620209,0.640359580516815,0.656735599040985,0.673558413982391,0.705153167247772,0.71289449930191,-9999
496,"MNG","Mongolia",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.423779755830765,-9999,0.559471786022186,-9999,0.383202731609344,-9999,0.378301382064819,0.32553905248642,0.272552013397217,0.0695406645536423,0.253958493471146,0.314249187707901,0.268697589635849,0.125629633665085,0.0884936228394508,0.0520602315664291,0.0654749944806099,0.108955517411232,0.241462215781212,0.270271778106689,0.332784593105316,0.293320834636688,0.244647413492203,0.322758585214615,0.376543372869492,0.312444865703583,0.262911826372147,-9999
499,"MNE","Montenegro",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.594267904758453,-9999,-0.501997947692871,-9999,0.0124232685193419,0.085785448551178,0.113930948078632,0.134036913514137,0.262788712978363,0.258968710899353,0.23590849339962,0.241875201463699,0.189805597066879,0.207890570163727,0.217905968427658,0.178289785981178,0.160317093133926,0.144037693738937,0.0760715827345848,0.124219104647636,0.0619072541594505,0.0240551773458719,0.0414898060262203,0.168784514069557,0.272411823272705,-9999
504,"MAR","Morocco",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.416846513748169,-9999,-0.243397817015648,-9999,-0.449143886566162,-9999,-0.465828567743301,-0.752867102622986,-0.508274614810944,-0.687104880809784,-0.712467074394226,-0.707481861114502,-0.758323967456818,-0.745714902877808,-0.698601484298706,-0.709956765174866,-0.605667233467102,-0.698580145835876,-0.688516020774841,-0.630448698997498,-0.624200046062469,-0.670858323574066,-0.675675570964813,-0.624412834644318,-0.595822215080261,-0.604895234107971,-0.560848236083984,-9999
508,"MOZ","Mozambique",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.281485259532928,-9999,-0.161566689610481,-9999,-0.218968793749809,-9999,-0.218986436724663,-0.0311716701835394,-0.0339414738118649,0.00833530258387327,-0.0863831415772438,-0.0817873626947403,-0.0727424472570419,-0.114246524870396,-0.120654635131359,-0.199520617723465,-0.197661280632019,-0.256315290927887,-0.246708765625954,-0.270693123340607,-0.416637808084488,-0.419679194688797,-0.484441161155701,-0.54049152135849,-0.59102064371109,-0.608309328556061,-0.606529355049133,-9999
104,"MMR","Myanmar",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.88991796970367,-9999,-1.91843712329865,-9999,-2.03981137275696,-9999,-2.01282620429993,-2.08195519447327,-2.12265229225159,-2.16620492935181,-2.2332706451416,-2.21349167823792,-2.20797920227051,-2.17256188392639,-2.06740403175354,-1.84963369369507,-1.62011933326721,-1.4616265296936,-1.34398937225342,-1.21897649765015,-0.796729266643524,-0.86463338136673,-0.900316596031189,-0.857177436351776,-0.939285516738892,-1.65794944763184,-1.80904972553253,-9999
516,"NAM","Namibia",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.496299713850021,-9999,0.330687075853348,-9999,0.333465695381165,-9999,0.251939505338669,0.186523661017418,0.274595320224762,0.331786513328552,0.481321036815643,0.449754744768143,0.450895994901657,0.375795006752014,0.349807351827621,0.340737253427505,0.378439128398895,0.400293290615082,0.552335262298584,0.578454077243805,0.582225859165192,0.55032342672348,0.466437667608261,0.513285994529724,0.557084858417511,0.564386963844299,0.561278462409973,-9999
520,"NRU","Nauru",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.990575969219208,-9999,1.00561439990997,-9999,0.944821059703827,-9999,0.946030616760254,1.11526930332184,1.07239961624146,1.0653692483902,1.06539523601532,1.05695688724518,1.08235323429108,1.08709967136383,1.06660449504852,1.09516870975494,1.09553349018097,1.05532383918762,0.807420372962952,0.546864092350006,0.507921814918518,0.50852769613266,0.479215204715729,0.471858948469162,0.535820066928864,0.488589078187943,0.618146777153015,-9999
524,"NPL","Nepal",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.0641570091247559,-9999,-0.193280413746834,-9999,-0.280598551034927,-9999,-0.798159539699554,-0.920003414154053,-1.13482713699341,-1.14681553840637,-0.908803641796112,-0.58556193113327,-0.496126413345337,-0.441024661064148,-0.447481632232666,-0.445125788450241,-0.642363488674164,-0.528574824333191,-0.430445671081543,-0.415430843830109,-0.251382678747177,-0.199515789747238,-0.129691317677498,-0.150054275989532,-0.0840387791395187,-0.0844647586345673,-0.049159400165081,-9999
